Device,Algorithm,Type,Operation,Iteration,Time,MemoryKB,CPU
Raspberry Pi,BIKE-L1,PQC,Encapsulation,275,0.002768,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,275,0.042628,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,275,0.355832,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,275,0.000381,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,275,0.066536,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,276,0.005329,6256,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,276,0.000110,6256,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,276,0.000089,6256,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,276,0.053149,6256,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,276,0.002772,6256,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,276,0.042081,6256,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,276,0.269918,6256,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,276,0.000300,6256,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,276,0.066686,6256,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,277,0.005259,6248,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,277,0.000108,6248,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,277,0.000097,6248,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,277,0.052451,6248,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,277,0.002775,6248,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,277,0.042378,6248,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,277,0.475290,6248,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,277,0.000394,6248,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,277,0.066489,6248,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,278,0.005295,6384,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,278,0.000110,6384,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,278,0.000097,6384,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,278,0.051424,6384,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,278,0.002763,6384,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,278,0.042042,6384,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,278,0.182103,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,278,0.000345,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,278,0.066669,6384,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,279,0.005276,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,279,0.000115,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,279,0.000089,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,279,0.051414,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,279,0.002765,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,279,0.042137,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,279,0.354614,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,279,0.000402,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,279,0.066509,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,280,0.005331,6388,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,280,0.000109,6388,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,280,0.000087,6388,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,280,0.051455,6388,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,280,0.002761,6388,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,280,0.042004,6388,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,280,0.181709,6388,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,280,0.000317,6388,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,280,0.066580,6388,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,281,0.005529,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,281,0.000111,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,281,0.000097,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,281,0.051908,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,281,0.002770,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,281,0.042156,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,281,0.701934,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,281,0.000314,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,281,0.066491,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,282,0.005874,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,282,0.000108,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,282,0.000096,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,282,0.051565,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,282,0.002765,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,282,0.042635,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,282,0.441518,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,282,0.000308,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,282,0.066526,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,283,0.005315,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,283,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,283,0.000090,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,283,0.051645,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,283,0.002770,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,283,0.042346,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,283,0.440900,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,283,0.000341,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,283,0.066574,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,284,0.005456,6120,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,284,0.000109,6120,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,284,0.000097,6120,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,284,0.051518,6120,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,284,0.002766,6120,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,284,0.042150,6120,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,284,0.787579,6120,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,284,0.000381,6120,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,284,0.066588,6120,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,285,0.005473,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,285,0.000109,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,285,0.000109,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,285,0.051480,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,285,0.002766,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,285,0.042274,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,285,0.183281,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,285,0.000304,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,285,0.066774,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,286,0.005321,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,286,0.000118,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,286,0.000088,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,286,0.051513,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,286,0.002767,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,286,0.042156,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,286,0.181739,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,286,0.000388,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,286,0.066545,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,287,0.005466,6264,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,287,0.000109,6264,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,287,0.000097,6264,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,287,0.052337,6264,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,287,0.002770,6264,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,287,0.042082,6264,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,287,0.354715,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,287,0.000317,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,287,0.066587,6264,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,288,0.005533,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,288,0.000117,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,288,0.000088,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,288,0.051503,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,288,0.002764,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,288,0.055822,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,288,0.461557,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,288,0.000317,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,288,0.066514,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,289,0.005293,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,289,0.000108,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,289,0.000088,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,289,0.051691,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,289,0.002770,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,289,0.042388,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,289,0.182220,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,289,0.000312,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,289,0.066507,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,290,0.005399,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,290,0.000113,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,290,0.000087,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,290,0.051497,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,290,0.002752,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,290,0.042313,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,290,0.355156,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,290,0.000392,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,290,0.066558,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,291,0.005251,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,291,0.000107,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,291,0.000098,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,291,0.051655,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,291,0.002764,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,291,0.042054,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,291,0.268662,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,291,0.000334,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,291,0.066491,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,292,0.005336,6388,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,292,0.000115,6388,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,292,0.000088,6388,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,292,0.051655,6388,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,292,0.002753,6388,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,292,0.042250,6388,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,292,0.181875,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,292,0.000330,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,292,0.066796,6388,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,293,0.005271,6264,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,293,0.000115,6264,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,293,0.000089,6264,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,293,0.052249,6264,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,293,0.002769,6264,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,293,0.042265,6264,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,293,0.269239,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,293,0.000351,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,293,0.066529,6264,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,294,0.005602,6136,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,294,0.000108,6136,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,294,0.000096,6136,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,294,0.051674,6136,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,294,0.002764,6136,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,294,0.047036,6136,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,294,0.729538,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,294,0.000342,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,294,0.066594,6136,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,295,0.005380,6376,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,295,0.000111,6376,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,295,0.000096,6376,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,295,0.051400,6376,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,295,0.002751,6376,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,295,0.042234,6376,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,295,0.354649,6376,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,295,0.000443,6376,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,295,0.066530,6376,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,296,0.005576,6388,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,296,0.000108,6388,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,296,0.000097,6388,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,296,0.051513,6388,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,296,0.002764,6388,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,296,0.042638,6388,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,296,0.181582,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,296,0.000332,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,296,0.066560,6388,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,297,0.005306,6264,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,297,0.000116,6264,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,297,0.000089,6264,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,297,0.052423,6264,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,297,0.002771,6264,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,297,0.042223,6264,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,297,0.268340,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,297,0.000324,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,297,0.066567,6264,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,298,0.005334,6376,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,298,0.000108,6376,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,298,0.000097,6376,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,298,0.051375,6376,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,298,0.002764,6376,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,298,0.042183,6376,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,298,0.355504,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,298,0.000361,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,298,0.066579,6376,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,299,0.005598,6136,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,299,0.000116,6136,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,299,0.000089,6136,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,299,0.051553,6136,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,299,0.002770,6136,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,299,0.042579,6136,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,299,0.268972,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,299,0.000326,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,299,0.066519,6136,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,300,0.005276,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,300,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,300,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,300,0.051497,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,300,0.002765,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,300,0.042395,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,300,0.355191,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,300,0.000326,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,300,0.066522,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,301,0.005298,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,301,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,301,0.000087,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,301,0.051457,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,301,0.002820,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,301,0.042279,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,301,1.220031,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,301,0.000309,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,301,0.066622,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,302,0.005424,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,302,0.000115,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,302,0.000089,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,302,0.051478,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,302,0.002750,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,302,0.042548,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,302,0.528273,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,302,0.000396,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,302,0.066814,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,303,0.005300,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,303,0.000114,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,303,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,303,0.055136,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,303,0.002757,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,303,0.042167,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,303,0.614826,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,303,0.000340,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,303,0.066515,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,304,0.005285,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,304,0.000113,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,304,0.000090,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,304,0.051962,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,304,0.002777,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,304,0.042449,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,304,0.268515,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,304,0.000343,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,304,0.066573,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,305,0.005293,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,305,0.000109,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,305,0.000096,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,305,0.051372,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,305,0.002767,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,305,0.042166,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,305,0.182246,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,305,0.000315,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,305,0.066746,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,306,0.005479,6376,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,306,0.000108,6376,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,306,0.000096,6376,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,306,0.051558,6376,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,306,0.002752,6376,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,306,0.042736,6376,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,306,0.182719,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,306,0.000303,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,306,0.067021,6376,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,307,0.005458,6264,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,307,0.000116,6264,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,307,0.000090,6264,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,307,0.051593,6264,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,307,0.002751,6264,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,307,0.042513,6264,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,307,0.355247,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,307,0.000416,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,307,0.066515,6264,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,308,0.005282,6136,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,308,0.000114,6136,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,308,0.000088,6136,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,308,0.051528,6136,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,308,0.002764,6136,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,308,0.042469,6136,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,308,0.528270,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,308,0.000343,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,308,0.066526,6136,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,309,0.005303,6376,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,309,0.000110,6376,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,309,0.000098,6376,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,309,0.051425,6376,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,309,0.002756,6376,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,309,0.042434,6376,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,309,0.182009,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,309,0.000327,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,309,0.066539,6376,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,310,0.007751,6388,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,310,0.000167,6388,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,310,0.000133,6388,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,310,0.070661,6388,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,310,0.002749,6388,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,310,0.041988,6388,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,310,0.268974,6388,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,310,0.000408,6388,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,310,0.066527,6388,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,311,0.005478,6248,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,311,0.000109,6248,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,311,0.000089,6248,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,311,0.052513,6248,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,311,0.002770,6248,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,311,0.042831,6248,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,311,0.441220,6248,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,311,0.000319,6248,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,311,0.066624,6248,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,312,0.005272,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,312,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,312,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,312,0.051585,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,312,0.002764,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,312,0.042691,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,312,0.355008,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,312,0.000333,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,312,0.066526,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,313,0.005281,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,313,0.000109,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,313,0.000097,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,313,0.051644,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,313,0.002760,6392,100%
