Device,Algorithm,Type,Operation,Iteration,Time
Raspberry PI,ECDH,Classical,KeyGen,118,0.003276
Raspberry PI,ECDH,Classical,SharedSecret,118,0.000274
Raspberry PI,ECDSA,Classical,Sign,118,0.000614
Raspberry PI,ECDSA,Classical,Verify,118,0.000045
Raspberry PI,ECDH,Classical,KeyGen,119,0.003302
Raspberry PI,ECDH,Classical,SharedSecret,119,0.000285
Raspberry PI,ECDSA,Classical,Sign,119,0.000648
Raspberry PI,ECDSA,Classical,Verify,119,0.000046
Raspberry PI,ECDH,Classical,KeyGen,120,0.002610
Raspberry PI,ECDH,Classical,SharedSecret,120,0.000289
Raspberry PI,ECDSA,Classical,Sign,120,0.000805
Raspberry PI,ECDSA,Classical,Verify,120,0.000052
Raspberry PI,ECDH,Classical,KeyGen,121,0.002506
Raspberry PI,ECDH,Classical,SharedSecret,121,0.000276
Raspberry PI,ECDSA,Classical,Sign,121,0.000804
Raspberry PI,ECDSA,Classical,Verify,121,0.000063
Raspberry PI,ECDH,Classical,KeyGen,122,0.002618
Raspberry PI,ECDH,Classical,SharedSecret,122,0.000272
Raspberry PI,ECDSA,Classical,Sign,122,0.000602
Raspberry PI,ECDSA,Classical,Verify,122,0.000037
Raspberry PI,ECDH,Classical,KeyGen,123,0.003066
Raspberry PI,ECDH,Classical,SharedSecret,123,0.000273
Raspberry PI,ECDSA,Classical,Sign,123,0.000556
Raspberry PI,ECDSA,Classical,Verify,123,0.000036
Raspberry PI,ECDH,Classical,KeyGen,124,0.003048
Raspberry PI,ECDH,Classical,SharedSecret,124,0.000279
Raspberry PI,ECDSA,Classical,Sign,124,0.000585
Raspberry PI,ECDSA,Classical,Verify,124,0.000035
Raspberry PI,ECDH,Classical,KeyGen,125,0.003295
Raspberry PI,ECDH,Classical,SharedSecret,125,0.000276
Raspberry PI,ECDSA,Classical,Sign,125,0.000659
Raspberry PI,ECDSA,Classical,Verify,125,0.000052
Raspberry PI,ECDH,Classical,KeyGen,126,0.003153
Raspberry PI,ECDH,Classical,SharedSecret,126,0.000288
Raspberry PI,ECDSA,Classical,Sign,126,0.000645
Raspberry PI,ECDSA,Classical,Verify,126,0.000044
Raspberry PI,ECDH,Classical,KeyGen,127,0.003199
Raspberry PI,ECDH,Classical,SharedSecret,127,0.000278
Raspberry PI,ECDSA,Classical,Sign,127,0.000647
Raspberry PI,ECDSA,Classical,Verify,127,0.000040
Raspberry PI,ECDH,Classical,KeyGen,128,0.003016
Raspberry PI,ECDH,Classical,SharedSecret,128,0.000338
Raspberry PI,ECDSA,Classical,Sign,128,0.000750
Raspberry PI,ECDSA,Classical,Verify,128,0.000041
Raspberry PI,ECDH,Classical,KeyGen,129,0.003175
Raspberry PI,ECDH,Classical,SharedSecret,129,0.000285
Raspberry PI,ECDSA,Classical,Sign,129,0.000833
Raspberry PI,ECDSA,Classical,Verify,129,0.000059
Raspberry PI,ECDH,Classical,KeyGen,130,0.002511
Raspberry PI,ECDH,Classical,SharedSecret,130,0.000295
Raspberry PI,ECDSA,Classical,Sign,130,0.000825
Raspberry PI,ECDSA,Classical,Verify,130,0.000056
Raspberry PI,ECDH,Classical,KeyGen,131,0.002508
Raspberry PI,ECDH,Classical,SharedSecret,131,0.000394
Raspberry PI,ECDSA,Classical,Sign,131,0.000572
Raspberry PI,ECDSA,Classical,Verify,131,0.000040
Raspberry PI,ECDH,Classical,KeyGen,132,0.002575
Raspberry PI,ECDH,Classical,SharedSecret,132,0.000272
Raspberry PI,ECDSA,Classical,Sign,132,0.000591
Raspberry PI,ECDSA,Classical,Verify,132,0.000035
Raspberry PI,ECDH,Classical,KeyGen,133,0.002907
Raspberry PI,ECDH,Classical,SharedSecret,133,0.000280
Raspberry PI,ECDSA,Classical,Sign,133,0.000684
Raspberry PI,ECDSA,Classical,Verify,133,0.000048
Raspberry PI,ECDH,Classical,KeyGen,134,0.003570
Raspberry PI,ECDH,Classical,SharedSecret,134,0.000304
Raspberry PI,ECDSA,Classical,Sign,134,0.000641
Raspberry PI,ECDSA,Classical,Verify,134,0.000045
Raspberry PI,ECDH,Classical,KeyGen,135,0.003166
Raspberry PI,ECDH,Classical,SharedSecret,135,0.000349
Raspberry PI,ECDSA,Classical,Sign,135,0.000771
Raspberry PI,ECDSA,Classical,Verify,135,0.000044
Raspberry PI,ECDH,Classical,KeyGen,136,0.002570
Raspberry PI,ECDH,Classical,SharedSecret,136,0.000291
Raspberry PI,ECDSA,Classical,Sign,136,0.000862
Raspberry PI,ECDSA,Classical,Verify,136,0.000065
Raspberry PI,ECDH,Classical,KeyGen,137,0.002494
Raspberry PI,ECDH,Classical,SharedSecret,137,0.000274
Raspberry PI,ECDSA,Classical,Sign,137,0.000635
Raspberry PI,ECDSA,Classical,Verify,137,0.000044
Raspberry PI,ECDH,Classical,KeyGen,138,0.002472
Raspberry PI,ECDH,Classical,SharedSecret,138,0.000383
Raspberry PI,ECDSA,Classical,Sign,138,0.000561
Raspberry PI,ECDSA,Classical,Verify,138,0.000035
Raspberry PI,ECDH,Classical,KeyGen,139,0.003119
Raspberry PI,ECDH,Classical,SharedSecret,139,0.000303
Raspberry PI,ECDSA,Classical,Sign,139,0.000576
Raspberry PI,ECDSA,Classical,Verify,139,0.000035
Raspberry PI,ECDH,Classical,KeyGen,140,0.003315
Raspberry PI,ECDH,Classical,SharedSecret,140,0.000276
Raspberry PI,ECDSA,Classical,Sign,140,0.000711
Raspberry PI,ECDSA,Classical,Verify,140,0.000048
Raspberry PI,ECDH,Classical,KeyGen,141,0.002866
Raspberry PI,ECDH,Classical,SharedSecret,141,0.000284
Raspberry PI,ECDSA,Classical,Sign,141,0.000842
Raspberry PI,ECDSA,Classical,Verify,141,0.000060
Raspberry PI,ECDH,Classical,KeyGen,142,0.002610
Raspberry PI,ECDH,Classical,SharedSecret,142,0.000276
Raspberry PI,ECDSA,Classical,Sign,142,0.000630
Raspberry PI,ECDSA,Classical,Verify,142,0.000080
Raspberry PI,ECDH,Classical,KeyGen,143,0.002520
Raspberry PI,ECDH,Classical,SharedSecret,143,0.000273
Raspberry PI,ECDSA,Classical,Sign,143,0.000580
Raspberry PI,ECDSA,Classical,Verify,143,0.000044
Raspberry PI,ECDH,Classical,KeyGen,144,0.002617
Raspberry PI,ECDH,Classical,SharedSecret,144,0.000275
Raspberry PI,ECDSA,Classical,Sign,144,0.000553
Raspberry PI,ECDSA,Classical,Verify,144,0.000035
Raspberry PI,ECDH,Classical,KeyGen,145,0.004928
Raspberry PI,ECDH,Classical,SharedSecret,145,0.000275
Raspberry PI,ECDSA,Classical,Sign,145,0.000868
Raspberry PI,ECDSA,Classical,Verify,145,0.000046
Raspberry PI,ECDH,Classical,KeyGen,146,0.002921
Raspberry PI,ECDH,Classical,SharedSecret,146,0.000282
Raspberry PI,ECDSA,Classical,Sign,146,0.000973
Raspberry PI,ECDSA,Classical,Verify,146,0.000064
Raspberry PI,ECDH,Classical,KeyGen,147,0.002468
Raspberry PI,ECDH,Classical,SharedSecret,147,0.000290
Raspberry PI,ECDSA,Classical,Sign,147,0.000940
Raspberry PI,ECDSA,Classical,Verify,147,0.000061
Raspberry PI,ECDH,Classical,KeyGen,148,0.002488
Raspberry PI,ECDH,Classical,SharedSecret,148,0.000289
Raspberry PI,ECDSA,Classical,Sign,148,0.000820
Raspberry PI,ECDSA,Classical,Verify,148,0.000056
Raspberry PI,ECDH,Classical,KeyGen,149,0.002515
Raspberry PI,ECDH,Classical,SharedSecret,149,0.000274
Raspberry PI,ECDSA,Classical,Sign,149,0.000588
Raspberry PI,ECDSA,Classical,Verify,149,0.000044
Raspberry PI,ECDH,Classical,KeyGen,150,0.002611
Raspberry PI,ECDH,Classical,SharedSecret,150,0.000272
Raspberry PI,ECDSA,Classical,Sign,150,0.000550
Raspberry PI,ECDSA,Classical,Verify,150,0.000036
Raspberry PI,ECDH,Classical,KeyGen,151,0.002803
Raspberry PI,ECDH,Classical,SharedSecret,151,0.000273
Raspberry PI,ECDSA,Classical,Sign,151,0.000559
Raspberry PI,ECDSA,Classical,Verify,151,0.000035
Raspberry PI,ECDH,Classical,KeyGen,152,0.003058
Raspberry PI,ECDH,Classical,SharedSecret,152,0.000276
Raspberry PI,ECDSA,Classical,Sign,152,0.000664
Raspberry PI,ECDSA,Classical,Verify,152,0.000063
Raspberry PI,ECDH,Classical,KeyGen,153,0.003708
Raspberry PI,ECDH,Classical,SharedSecret,153,0.000274
Raspberry PI,ECDSA,Classical,Sign,153,0.000622
Raspberry PI,ECDSA,Classical,Verify,153,0.000043
Raspberry PI,ECDH,Classical,KeyGen,154,0.002713
Raspberry PI,ECDH,Classical,SharedSecret,154,0.000286
Raspberry PI,ECDSA,Classical,Sign,154,0.000807
Raspberry PI,ECDSA,Classical,Verify,154,0.000055
Raspberry PI,ECDH,Classical,KeyGen,155,0.002494
Raspberry PI,ECDH,Classical,SharedSecret,155,0.000273
Raspberry PI,ECDSA,Classical,Sign,155,0.000549
Raspberry PI,ECDSA,Classical,Verify,155,0.000034
Raspberry PI,ECDH,Classical,KeyGen,156,0.002819
Raspberry PI,ECDH,Classical,SharedSecret,156,0.000273
Raspberry PI,ECDSA,Classical,Sign,156,0.000656
Raspberry PI,ECDSA,Classical,Verify,156,0.000036
Raspberry PI,ECDH,Classical,KeyGen,157,0.003400
Raspberry PI,ECDH,Classical,SharedSecret,157,0.000274
Raspberry PI,ECDSA,Classical,Sign,157,0.000641
Raspberry PI,ECDSA,Classical,Verify,157,0.000047
Raspberry PI,ECDH,Classical,KeyGen,158,0.003316
Raspberry PI,ECDH,Classical,SharedSecret,158,0.000327
Raspberry PI,ECDSA,Classical,Sign,158,0.000615
Raspberry PI,ECDSA,Classical,Verify,158,0.000039
Raspberry PI,ECDH,Classical,KeyGen,159,0.002574
Raspberry PI,ECDH,Classical,SharedSecret,159,0.000283
Raspberry PI,ECDSA,Classical,Sign,159,0.000799
Raspberry PI,ECDSA,Classical,Verify,159,0.000055
Raspberry PI,ECDH,Classical,KeyGen,160,0.002559
Raspberry PI,ECDH,Classical,SharedSecret,160,0.000273
Raspberry PI,ECDSA,Classical,Sign,160,0.000582
Raspberry PI,ECDSA,Classical,Verify,160,0.000039
Raspberry PI,ECDH,Classical,KeyGen,161,0.002670
Raspberry PI,ECDH,Classical,SharedSecret,161,0.000273
Raspberry PI,ECDSA,Classical,Sign,161,0.000580
Raspberry PI,ECDSA,Classical,Verify,161,0.000036
Raspberry PI,ECDH,Classical,KeyGen,162,0.003403
Raspberry PI,ECDH,Classical,SharedSecret,162,0.000276
Raspberry PI,ECDSA,Classical,Sign,162,0.000692
Raspberry PI,ECDSA,Classical,Verify,162,0.000048
Raspberry PI,ECDH,Classical,KeyGen,163,0.003261
Raspberry PI,ECDH,Classical,SharedSecret,163,0.000283
Raspberry PI,ECDSA,Classical,Sign,163,0.000809
Raspberry PI,ECDSA,Classical,Verify,163,0.000049
Raspberry PI,ECDH,Classical,KeyGen,164,0.002508
Raspberry PI,ECDH,Classical,SharedSecret,164,0.000275
Raspberry PI,ECDSA,Classical,Sign,164,0.000708
Raspberry PI,ECDSA,Classical,Verify,164,0.000084
Raspberry PI,ECDH,Classical,KeyGen,165,0.002632
Raspberry PI,ECDH,Classical,SharedSecret,165,0.000273
Raspberry PI,ECDSA,Classical,Sign,165,0.000546
Raspberry PI,ECDSA,Classical,Verify,165,0.000035
Raspberry PI,ECDH,Classical,KeyGen,166,0.003159
Raspberry PI,ECDH,Classical,SharedSecret,166,0.000279
Raspberry PI,ECDSA,Classical,Sign,166,0.000593
Raspberry PI,ECDSA,Classical,Verify,166,0.000035
Raspberry PI,ECDH,Classical,KeyGen,167,0.003432
Raspberry PI,ECDH,Classical,SharedSecret,167,0.000278
Raspberry PI,ECDSA,Classical,Sign,167,0.000642
Raspberry PI,ECDSA,Classical,Verify,167,0.000043
Raspberry PI,ECDH,Classical,KeyGen,168,0.003165
Raspberry PI,ECDH,Classical,SharedSecret,168,0.000290
Raspberry PI,ECDSA,Classical,Sign,168,0.000735
Raspberry PI,ECDSA,Classical,Verify,168,0.000045
Raspberry PI,ECDH,Classical,KeyGen,169,0.003511
Raspberry PI,ECDH,Classical,SharedSecret,169,0.000287
Raspberry PI,ECDSA,Classical,Sign,169,0.000820
Raspberry PI,ECDSA,Classical,Verify,169,0.000043
Raspberry PI,ECDH,Classical,KeyGen,170,0.002459
Raspberry PI,ECDH,Classical,SharedSecret,170,0.000312
Raspberry PI,ECDSA,Classical,Sign,170,0.000596
Raspberry PI,ECDSA,Classical,Verify,170,0.000045
Raspberry PI,ECDH,Classical,KeyGen,171,0.002549
Raspberry PI,ECDH,Classical,SharedSecret,171,0.000272
Raspberry PI,ECDSA,Classical,Sign,171,0.000543
Raspberry PI,ECDSA,Classical,Verify,171,0.000037
Raspberry PI,ECDH,Classical,KeyGen,172,0.003206
Raspberry PI,ECDH,Classical,SharedSecret,172,0.000281
Raspberry PI,ECDSA,Classical,Sign,172,0.000715
Raspberry PI,ECDSA,Classical,Verify,172,0.000043
Raspberry PI,ECDH,Classical,KeyGen,173,0.003288
Raspberry PI,ECDH,Classical,SharedSecret,173,0.000286
Raspberry PI,ECDSA,Classical,Sign,173,0.000776
Raspberry PI,ECDSA,Classical,Verify,173,0.000053
Raspberry PI,ECDH,Classical,KeyGen,174,0.003261
Raspberry PI,ECDH,Classical,SharedSecret,174,0.000287
Raspberry PI,ECDSA,Classical,Sign,174,0.000762
Raspberry PI,ECDSA,Classical,Verify,174,0.000043
Raspberry PI,ECDH,Classical,KeyGen,175,0.002970
Raspberry PI,ECDH,Classical,SharedSecret,175,0.000314
Raspberry PI,ECDSA,Classical,Sign,175,0.000837
Raspberry PI,ECDSA,Classical,Verify,175,0.000060
Raspberry PI,ECDH,Classical,KeyGen,176,0.002613
Raspberry PI,ECDH,Classical,SharedSecret,176,0.000316
Raspberry PI,ECDSA,Classical,Sign,176,0.000840
Raspberry PI,ECDSA,Classical,Verify,176,0.000053
Raspberry PI,ECDH,Classical,KeyGen,177,0.002579
Raspberry PI,ECDH,Classical,SharedSecret,177,0.000286
Raspberry PI,ECDSA,Classical,Sign,177,0.000761
Raspberry PI,ECDSA,Classical,Verify,177,0.000057
Raspberry PI,ECDH,Classical,KeyGen,178,0.002643
Raspberry PI,ECDH,Classical,SharedSecret,178,0.000283
Raspberry PI,ECDSA,Classical,Sign,178,0.000842
Raspberry PI,ECDSA,Classical,Verify,178,0.000057
Raspberry PI,ECDH,Classical,KeyGen,179,0.002511
Raspberry PI,ECDH,Classical,SharedSecret,179,0.000387
Raspberry PI,ECDSA,Classical,Sign,179,0.000856
Raspberry PI,ECDSA,Classical,Verify,179,0.000054
Raspberry PI,ECDH,Classical,KeyGen,180,0.002689
Raspberry PI,ECDH,Classical,SharedSecret,180,0.000273
Raspberry PI,ECDSA,Classical,Sign,180,0.000645
Raspberry PI,ECDSA,Classical,Verify,180,0.000041
Raspberry PI,ECDH,Classical,KeyGen,181,0.003035
Raspberry PI,ECDH,Classical,SharedSecret,181,0.000278
Raspberry PI,ECDSA,Classical,Sign,181,0.000658
Raspberry PI,ECDSA,Classical,Verify,181,0.000061
Raspberry PI,ECDH,Classical,KeyGen,182,0.003383
Raspberry PI,ECDH,Classical,SharedSecret,182,0.000286
Raspberry PI,ECDSA,Classical,Sign,182,0.000765
Raspberry PI,ECDSA,Classical,Verify,182,0.000044
Raspberry PI,ECDH,Classical,KeyGen,183,0.002725
Raspberry PI,ECDH,Classical,SharedSecret,183,0.000276
Raspberry PI,ECDSA,Classical,Sign,183,0.000846
Raspberry PI,ECDSA,Classical,Verify,183,0.000066
Raspberry PI,ECDH,Classical,KeyGen,184,0.002466
Raspberry PI,ECDH,Classical,SharedSecret,184,0.000275
Raspberry PI,ECDSA,Classical,Sign,184,0.000620
Raspberry PI,ECDSA,Classical,Verify,184,0.000042
Raspberry PI,ECDH,Classical,KeyGen,185,0.002484
Raspberry PI,ECDH,Classical,SharedSecret,185,0.000274
Raspberry PI,ECDSA,Classical,Sign,185,0.000730
Raspberry PI,ECDSA,Classical,Verify,185,0.000037
Raspberry PI,ECDH,Classical,KeyGen,186,0.003268
Raspberry PI,ECDH,Classical,SharedSecret,186,0.000278
Raspberry PI,ECDSA,Classical,Sign,186,0.000659
Raspberry PI,ECDSA,Classical,Verify,186,0.000049
Raspberry PI,ECDH,Classical,KeyGen,187,0.003505
Raspberry PI,ECDH,Classical,SharedSecret,187,0.000276
Raspberry PI,ECDSA,Classical,Sign,187,0.000672
Raspberry PI,ECDSA,Classical,Verify,187,0.000045
Raspberry PI,ECDH,Classical,KeyGen,188,0.003157
Raspberry PI,ECDH,Classical,SharedSecret,188,0.000283
Raspberry PI,ECDSA,Classical,Sign,188,0.000793
Raspberry PI,ECDSA,Classical,Verify,188,0.000044
Raspberry PI,ECDH,Classical,KeyGen,189,0.002601
Raspberry PI,ECDH,Classical,SharedSecret,189,0.000276
Raspberry PI,ECDSA,Classical,Sign,189,0.000934
Raspberry PI,ECDSA,Classical,Verify,189,0.000056
Raspberry PI,ECDH,Classical,KeyGen,190,0.002524
Raspberry PI,ECDH,Classical,SharedSecret,190,0.000272
Raspberry PI,ECDSA,Classical,Sign,190,0.000587
Raspberry PI,ECDSA,Classical,Verify,190,0.000077
Raspberry PI,ECDH,Classical,KeyGen,191,0.002517
Raspberry PI,ECDH,Classical,SharedSecret,191,0.000273
Raspberry PI,ECDSA,Classical,Sign,191,0.000794
Raspberry PI,ECDSA,Classical,Verify,191,0.000080
Raspberry PI,ECDH,Classical,KeyGen,192,0.002753
Raspberry PI,ECDH,Classical,SharedSecret,192,0.000273
Raspberry PI,ECDSA,Classical,Sign,192,0.000550
Raspberry PI,ECDSA,Classical,Verify,192,0.000036
Raspberry PI,ECDH,Classical,KeyGen,193,0.002995
Raspberry PI,ECDH,Classical,SharedSecret,193,0.000284
Raspberry PI,ECDSA,Classical,Sign,193,0.000656
Raspberry PI,ECDSA,Classical,Verify,193,0.000040
Raspberry PI,ECDH,Classical,KeyGen,194,0.003381
Raspberry PI,ECDH,Classical,SharedSecret,194,0.000278
Raspberry PI,ECDSA,Classical,Sign,194,0.000657
Raspberry PI,ECDSA,Classical,Verify,194,0.000050
Raspberry PI,ECDH,Classical,KeyGen,195,0.002704
Raspberry PI,ECDH,Classical,SharedSecret,195,0.000283
Raspberry PI,ECDSA,Classical,Sign,195,0.000765
Raspberry PI,ECDSA,Classical,Verify,195,0.000063
Raspberry PI,ECDH,Classical,KeyGen,196,0.002534
Raspberry PI,ECDH,Classical,SharedSecret,196,0.000285
Raspberry PI,ECDSA,Classical,Sign,196,0.000888
Raspberry PI,ECDSA,Classical,Verify,196,0.000057
Raspberry PI,ECDH,Classical,KeyGen,197,0.002530
Raspberry PI,ECDH,Classical,SharedSecret,197,0.000272
Raspberry PI,ECDSA,Classical,Sign,197,0.000548
Raspberry PI,ECDSA,Classical,Verify,197,0.000035
Raspberry PI,ECDH,Classical,KeyGen,198,0.002572
Raspberry PI,ECDH,Classical,SharedSecret,198,0.000273
Raspberry PI,ECDSA,Classical,Sign,198,0.000544
Raspberry PI,ECDSA,Classical,Verify,198,0.000034
Raspberry PI,ECDH,Classical,KeyGen,199,0.002541
Raspberry PI,ECDH,Classical,SharedSecret,199,0.000273
Raspberry PI,ECDSA,Classical,Sign,199,0.000600
Raspberry PI,ECDSA,Classical,Verify,199,0.000038
Raspberry PI,ECDH,Classical,KeyGen,200,0.002996
Raspberry PI,ECDH,Classical,SharedSecret,200,0.000318
Raspberry PI,ECDSA,Classical,Sign,200,0.000674
Raspberry PI,ECDSA,Classical,Verify,200,0.000043
Raspberry PI,ECDH,Classical,KeyGen,201,0.003157
Raspberry PI,ECDH,Classical,SharedSecret,201,0.000276
Raspberry PI,ECDSA,Classical,Sign,201,0.000635
Raspberry PI,ECDSA,Classical,Verify,201,0.000051
Raspberry PI,ECDH,Classical,KeyGen,202,0.003222
Raspberry PI,ECDH,Classical,SharedSecret,202,0.000343
Raspberry PI,ECDSA,Classical,Sign,202,0.000793
Raspberry PI,ECDSA,Classical,Verify,202,0.000044
Raspberry PI,ECDH,Classical,KeyGen,203,0.002637
Raspberry PI,ECDH,Classical,SharedSecret,203,0.000276
Raspberry PI,ECDSA,Classical,Sign,203,0.000711
Raspberry PI,ECDSA,Classical,Verify,203,0.000066
Raspberry PI,ECDH,Classical,KeyGen,204,0.002597
Raspberry PI,ECDH,Classical,SharedSecret,204,0.000272
Raspberry PI,ECDSA,Classical,Sign,204,0.000547
Raspberry PI,ECDSA,Classical,Verify,204,0.000035
Raspberry PI,ECDH,Classical,KeyGen,205,0.002848
Raspberry PI,ECDH,Classical,SharedSecret,205,0.000273
Raspberry PI,ECDSA,Classical,Sign,205,0.000547
Raspberry PI,ECDSA,Classical,Verify,205,0.000035
Raspberry PI,ECDH,Classical,KeyGen,206,0.003287
Raspberry PI,ECDH,Classical,SharedSecret,206,0.000277
Raspberry PI,ECDSA,Classical,Sign,206,0.000655
Raspberry PI,ECDSA,Classical,Verify,206,0.000049
Raspberry PI,ECDH,Classical,KeyGen,207,0.002883
Raspberry PI,ECDH,Classical,SharedSecret,207,0.000284
Raspberry PI,ECDSA,Classical,Sign,207,0.000750
Raspberry PI,ECDSA,Classical,Verify,207,0.000056
Raspberry PI,ECDH,Classical,KeyGen,208,0.002603
Raspberry PI,ECDH,Classical,SharedSecret,208,0.000287
Raspberry PI,ECDSA,Classical,Sign,208,0.000775
Raspberry PI,ECDSA,Classical,Verify,208,0.000053
Raspberry PI,ECDH,Classical,KeyGen,209,0.002466
Raspberry PI,ECDH,Classical,SharedSecret,209,0.000273
Raspberry PI,ECDSA,Classical,Sign,209,0.000568
Raspberry PI,ECDSA,Classical,Verify,209,0.000040
Raspberry PI,ECDH,Classical,KeyGen,210,0.002517
Raspberry PI,ECDH,Classical,SharedSecret,210,0.000273
Raspberry PI,ECDSA,Classical,Sign,210,0.000563
Raspberry PI,ECDSA,Classical,Verify,210,0.000037
Raspberry PI,ECDH,Classical,KeyGen,211,0.002781
Raspberry PI,ECDH,Classical,SharedSecret,211,0.000274
Raspberry PI,ECDSA,Classical,Sign,211,0.000549
Raspberry PI,ECDSA,Classical,Verify,211,0.000036
Raspberry PI,ECDH,Classical,KeyGen,212,0.003182
Raspberry PI,ECDH,Classical,SharedSecret,212,0.000277
Raspberry PI,ECDSA,Classical,Sign,212,0.000643
Raspberry PI,ECDSA,Classical,Verify,212,0.000044
Raspberry PI,ECDH,Classical,KeyGen,213,0.003398
Raspberry PI,ECDH,Classical,SharedSecret,213,0.000277
Raspberry PI,ECDSA,Classical,Sign,213,0.000625
Raspberry PI,ECDSA,Classical,Verify,213,0.000058
Raspberry PI,ECDH,Classical,KeyGen,214,0.002523
Raspberry PI,ECDH,Classical,SharedSecret,214,0.000282
Raspberry PI,ECDSA,Classical,Sign,214,0.001022
Raspberry PI,ECDSA,Classical,Verify,214,0.000059
Raspberry PI,ECDH,Classical,KeyGen,215,0.002830
Raspberry PI,ECDH,Classical,SharedSecret,215,0.000273
Raspberry PI,ECDSA,Classical,Sign,215,0.000622
Raspberry PI,ECDSA,Classical,Verify,215,0.000044
Raspberry PI,ECDH,Classical,KeyGen,216,0.002462
Raspberry PI,ECDH,Classical,SharedSecret,216,0.000272
Raspberry PI,ECDSA,Classical,Sign,216,0.000581
Raspberry PI,ECDSA,Classical,Verify,216,0.000035
Raspberry PI,ECDH,Classical,KeyGen,217,0.002799
Raspberry PI,ECDH,Classical,SharedSecret,217,0.000274
Raspberry PI,ECDSA,Classical,Sign,217,0.000562
Raspberry PI,ECDSA,Classical,Verify,217,0.000036
Raspberry PI,ECDH,Classical,KeyGen,218,0.003237
Raspberry PI,ECDH,Classical,SharedSecret,218,0.000283
Raspberry PI,ECDSA,Classical,Sign,218,0.000618
Raspberry PI,ECDSA,Classical,Verify,218,0.000043
Raspberry PI,ECDH,Classical,KeyGen,219,0.003193
Raspberry PI,ECDH,Classical,SharedSecret,219,0.000285
Raspberry PI,ECDSA,Classical,Sign,219,0.000707
Raspberry PI,ECDSA,Classical,Verify,219,0.000041
Raspberry PI,ECDH,Classical,KeyGen,220,0.002585
Raspberry PI,ECDH,Classical,SharedSecret,220,0.000273
Raspberry PI,ECDSA,Classical,Sign,220,0.000656
Raspberry PI,ECDSA,Classical,Verify,220,0.000059
Raspberry PI,ECDH,Classical,KeyGen,221,0.002467
Raspberry PI,ECDH,Classical,SharedSecret,221,0.000273
Raspberry PI,ECDSA,Classical,Sign,221,0.000550
Raspberry PI,ECDSA,Classical,Verify,221,0.000035
Raspberry PI,ECDH,Classical,KeyGen,222,0.002841
Raspberry PI,ECDH,Classical,SharedSecret,222,0.000274
Raspberry PI,ECDSA,Classical,Sign,222,0.000567
Raspberry PI,ECDSA,Classical,Verify,222,0.000035
Raspberry PI,ECDH,Classical,KeyGen,223,0.003169
Raspberry PI,ECDH,Classical,SharedSecret,223,0.000278
Raspberry PI,ECDSA,Classical,Sign,223,0.000625
Raspberry PI,ECDSA,Classical,Verify,223,0.000037
Raspberry PI,ECDH,Classical,KeyGen,224,0.003504
Raspberry PI,ECDH,Classical,SharedSecret,224,0.000275
Raspberry PI,ECDSA,Classical,Sign,224,0.000620
Raspberry PI,ECDSA,Classical,Verify,224,0.000042
Raspberry PI,ECDH,Classical,KeyGen,225,0.002496
Raspberry PI,ECDH,Classical,SharedSecret,225,0.000286
Raspberry PI,ECDSA,Classical,Sign,225,0.000879
Raspberry PI,ECDSA,Classical,Verify,225,0.000061
Raspberry PI,ECDH,Classical,KeyGen,226,0.002681
Raspberry PI,ECDH,Classical,SharedSecret,226,0.000274
Raspberry PI,ECDSA,Classical,Sign,226,0.000546
Raspberry PI,ECDSA,Classical,Verify,226,0.000035
Raspberry PI,ECDH,Classical,KeyGen,227,0.002570
Raspberry PI,ECDH,Classical,SharedSecret,227,0.000273
Raspberry PI,ECDSA,Classical,Sign,227,0.000544
Raspberry PI,ECDSA,Classical,Verify,227,0.000035
Raspberry PI,ECDH,Classical,KeyGen,228,0.003272
Raspberry PI,ECDH,Classical,SharedSecret,228,0.000277
Raspberry PI,ECDSA,Classical,Sign,228,0.000695
Raspberry PI,ECDSA,Classical,Verify,228,0.000047
Raspberry PI,ECDH,Classical,KeyGen,229,0.003430
Raspberry PI,ECDH,Classical,SharedSecret,229,0.000275
Raspberry PI,ECDSA,Classical,Sign,229,0.000622
Raspberry PI,ECDSA,Classical,Verify,229,0.000043
Raspberry PI,ECDH,Classical,KeyGen,230,0.003035
