Device,Algorithm,Type,Operation,Iteration,Time,MemoryKB,CPU
Raspberri Pi,Falcon-512,PQC,Verify,39,0.000117,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,39,0.002818,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,39,0.063879,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,39,0.003809,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,40,0.005512,5752,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,40,0.000270,5752,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,40,0.000166,5752,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,40,0.018493,5752,98%
Raspberri Pi,Falcon-512,PQC,Sign,40,0.000876,5752,98%
Raspberri Pi,Falcon-512,PQC,Verify,40,0.000114,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,40,0.002897,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,40,0.063957,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,40,0.003825,5752,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,41,0.005566,5752,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,41,0.001030,5752,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,41,0.000168,5752,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,41,0.027029,5752,98%
Raspberri Pi,Falcon-512,PQC,Sign,41,0.000886,5752,98%
Raspberri Pi,Falcon-512,PQC,Verify,41,0.000114,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,41,0.002759,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,41,0.063939,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,41,0.003922,5752,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,42,0.005520,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,42,0.000271,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,42,0.000165,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,42,0.017154,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,42,0.001110,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,42,0.000147,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,42,0.002800,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,42,0.064123,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,42,0.003802,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,43,0.005536,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,43,0.000270,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,43,0.000167,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,43,0.023279,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,43,0.000889,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,43,0.000170,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,43,0.002822,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,43,0.063979,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,43,0.003756,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,44,0.005468,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,44,0.000334,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,44,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,44,0.020058,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,44,0.000980,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,44,0.000134,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,44,0.002755,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,44,0.063960,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,44,0.003785,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,45,0.005559,5868,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,45,0.000348,5868,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,45,0.000166,5868,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,45,0.019911,5868,100%
Raspberri Pi,Falcon-512,PQC,Sign,45,0.000964,5868,100%
Raspberri Pi,Falcon-512,PQC,Verify,45,0.000145,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,45,0.002825,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,45,0.063921,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,45,0.003885,5868,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,46,0.005577,5876,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,46,0.000269,5876,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,46,0.000166,5876,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,46,0.032927,5876,100%
Raspberri Pi,Falcon-512,PQC,Sign,46,0.000858,5876,100%
Raspberri Pi,Falcon-512,PQC,Verify,46,0.000129,5876,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,46,0.002744,5876,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,46,0.063738,5876,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,46,0.003899,5876,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,47,0.005730,5872,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,47,0.000350,5872,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,47,0.000169,5872,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,47,0.028659,5872,99%
Raspberri Pi,Falcon-512,PQC,Sign,47,0.000881,5872,99%
Raspberri Pi,Falcon-512,PQC,Verify,47,0.000114,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,47,0.002755,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,47,0.064012,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,47,0.003961,5872,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,48,0.005554,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,48,0.000268,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,48,0.000167,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,48,0.018083,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,48,0.000901,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,48,0.000118,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,48,0.002805,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,48,0.063956,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,48,0.003860,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,49,0.005573,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,49,0.000412,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,49,0.000169,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,49,0.020222,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,49,0.001005,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,49,0.000148,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,49,0.002788,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,49,0.063928,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,49,0.003905,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,50,0.005619,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,50,0.000961,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,50,0.000169,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,50,0.018888,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,50,0.000968,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,50,0.000136,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,50,0.002834,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,50,0.064005,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,50,0.003812,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,51,0.005471,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,51,0.000575,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,51,0.000165,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,51,0.034315,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,51,0.000871,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,51,0.000115,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,51,0.002758,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,51,0.063742,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,51,0.003746,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,52,0.005557,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,52,0.000267,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,52,0.000166,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,52,0.038091,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,52,0.000874,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,52,0.000116,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,52,0.002738,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,52,0.063909,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,52,0.003897,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,53,0.005830,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,53,0.000498,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,53,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,53,0.030848,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,53,0.000876,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,53,0.000114,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,53,0.002759,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,53,0.063783,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,53,0.003823,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,54,0.005514,5872,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,54,0.000350,5872,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,54,0.000168,5872,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,54,0.034201,5872,100%
Raspberri Pi,Falcon-512,PQC,Sign,54,0.000911,5872,100%
Raspberri Pi,Falcon-512,PQC,Verify,54,0.000114,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,54,0.002750,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,54,0.063871,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,54,0.003814,5872,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,55,0.005587,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,55,0.000928,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,55,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,55,0.022331,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,55,0.000896,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,55,0.000116,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,55,0.002753,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,55,0.064094,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,55,0.003747,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,56,0.005728,5868,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,56,0.000396,5868,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,56,0.000166,5868,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,56,0.029502,5868,98%
Raspberri Pi,Falcon-512,PQC,Sign,56,0.000886,5868,98%
Raspberri Pi,Falcon-512,PQC,Verify,56,0.000115,5868,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,56,0.002742,5868,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,56,0.063892,5868,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,56,0.003655,5868,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,57,0.005549,5872,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,57,0.000493,5872,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,57,0.000169,5872,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,57,0.022234,5872,99%
Raspberri Pi,Falcon-512,PQC,Sign,57,0.000956,5872,99%
Raspberri Pi,Falcon-512,PQC,Verify,57,0.000118,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,57,0.002812,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,57,0.063834,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,57,0.004001,5872,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,58,0.005580,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,58,0.000346,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,58,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,58,0.016577,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,58,0.000944,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,58,0.000212,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,58,0.002947,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,58,0.064115,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,58,0.003839,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,59,0.005624,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,59,0.000679,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,59,0.000168,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,59,0.020418,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,59,0.001038,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,59,0.000117,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,59,0.002787,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,59,0.064132,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,59,0.003799,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,60,0.005591,5864,97%
Raspberri Pi,ML-DSA-44,PQC,Sign,60,0.000334,5864,97%
Raspberri Pi,ML-DSA-44,PQC,Verify,60,0.000167,5864,97%
Raspberri Pi,Falcon-512,PQC,KeyGen,60,0.021660,5864,97%
Raspberri Pi,Falcon-512,PQC,Sign,60,0.000866,5864,97%
Raspberri Pi,Falcon-512,PQC,Verify,60,0.000116,5864,97%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,60,0.002788,5864,97%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,60,0.064082,5864,97%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,60,0.003855,5864,97%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,61,0.005522,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,61,0.000470,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,61,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,61,0.020065,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,61,0.000986,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,61,0.000151,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,61,0.002793,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,61,0.064260,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,61,0.003964,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,62,0.005533,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,62,0.001269,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,62,0.000168,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,62,0.020639,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,62,0.000978,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,62,0.000117,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,62,0.002767,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,62,0.063987,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,62,0.003932,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,63,0.008090,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,63,0.000813,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,63,0.000247,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,63,0.027103,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,63,0.001300,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,63,0.000171,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,63,0.004118,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,63,0.065410,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,63,0.003820,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,64,0.005583,5752,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,64,0.000901,5752,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,64,0.000166,5752,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,64,0.020413,5752,99%
Raspberri Pi,Falcon-512,PQC,Sign,64,0.001250,5752,99%
Raspberri Pi,Falcon-512,PQC,Verify,64,0.000121,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,64,0.002762,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,64,0.063823,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,64,0.003798,5752,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,65,0.005509,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,65,0.000335,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,65,0.000169,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,65,0.018177,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,65,0.000904,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,65,0.000120,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,65,0.002849,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,65,0.063976,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,65,0.003869,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,66,0.005581,5868,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,66,0.000481,5868,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,66,0.000166,5868,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,66,0.018584,5868,99%
Raspberri Pi,Falcon-512,PQC,Sign,66,0.000874,5868,99%
Raspberri Pi,Falcon-512,PQC,Verify,66,0.000114,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,66,0.002781,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,66,0.063802,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,66,0.003801,5868,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,67,0.005497,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,67,0.000677,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,67,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,67,0.025502,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,67,0.000874,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,67,0.000113,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,67,0.002753,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,67,0.063913,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,67,0.003811,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,68,0.005553,5868,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,68,0.000335,5868,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,68,0.000166,5868,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,68,0.018068,5868,100%
Raspberri Pi,Falcon-512,PQC,Sign,68,0.000893,5868,100%
Raspberri Pi,Falcon-512,PQC,Verify,68,0.000121,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,68,0.002853,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,68,0.063908,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,68,0.003799,5868,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,69,0.005621,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,69,0.001002,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,69,0.000165,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,69,0.019321,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,69,0.001031,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,69,0.000150,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,69,0.002854,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,69,0.063907,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,69,0.003980,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,70,0.005626,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,70,0.001227,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,70,0.000169,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,70,0.017407,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,70,0.000888,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,70,0.000119,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,70,0.002776,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,70,0.063998,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,70,0.003985,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,71,0.005557,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,71,0.000327,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,71,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,71,0.024053,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,71,0.000867,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,71,0.000114,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,71,0.002752,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,71,0.063913,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,71,0.003940,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,72,0.005667,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,72,0.000402,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,72,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,72,0.018740,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,72,0.000869,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,72,0.000113,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,72,0.002812,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,72,0.063888,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,72,0.004007,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,73,0.005593,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,73,0.000747,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,73,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,73,0.017349,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,73,0.001091,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,73,0.000129,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,73,0.002797,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,73,0.063784,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,73,0.003810,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,74,0.005489,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,74,0.000390,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,74,0.000165,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,74,0.021507,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,74,0.000958,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,74,0.000120,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,74,0.002810,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,74,0.063884,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,74,0.003767,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,75,0.005475,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,75,0.000481,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,75,0.000170,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,75,0.019854,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,75,0.001086,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,75,0.000133,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,75,0.002772,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,75,0.063930,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,75,0.003766,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,76,0.005510,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,76,0.000274,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,76,0.000268,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,76,0.019569,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,76,0.000952,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,76,0.000122,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,76,0.002826,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,76,0.064107,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,76,0.003947,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,77,0.005538,5864,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,77,0.000842,5864,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,77,0.000170,5864,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,77,0.020788,5864,100%
Raspberri Pi,Falcon-512,PQC,Sign,77,0.000973,5864,100%
Raspberri Pi,Falcon-512,PQC,Verify,77,0.000114,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,77,0.002788,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,77,0.063970,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,77,0.003891,5864,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,78,0.005584,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,78,0.000525,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,78,0.000165,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,78,0.017288,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,78,0.001092,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,78,0.000126,5880,100%
